from,to,distance
210,750,10.327617715440095
210,760,2.0578405765113272
210,780,2.455311732727004
210,790,1.3899975669410325
210,800,11.636742880162672
210,810,9.101062767026168
210,820,9.729433558121539
210,830,9.506163134226396
210,840,7.799547147835025
210,860,5.718539363407481
210,870,7.20982364792254
210,890,10.877628769734796
210,900,3.9589166680607484
210,920,10.807348717937499
210,930,4.4403756573579996
210,950,4.494972091600921
210,960,9.414992748102193
210,970,8.071536506178317
210,990,8.374632012831237
210,211,0.11030801679606425
210,212,0.04404345488225807
210,213,0.05744204297265104
210,99300,33.628653185015686
220,10,5.495389059536295
220,20,3.5444942219763838
220,40,8.666364441675078
220,50,5.903459184261835
220,60,12.320736543643024
220,70,9.831990190651585
220,100,6.431886797972574
220,120,7.732780553872774
220,150,4.485110216769261
220,160,2.3110306604308417
220,170,9.994934378323496
220,200,10.453813131151659
220,210,10.767546901421095
220,220,0.0
220,230,11.82756851834631
220,240,9.527564387153689
220,250,7.0517409628206575
220,260,7.945512754216223
220,270,3.8492320948667516
220,300,7.194551648838072
220,310,10.445703232756522
220,320,4.8477037916227115
220,330,3.1110457453551597
220,340,4.51972604222063
220,350,4.194588560496471
220,380,12.274740357648025
220,390,6.974040615430601
220,400,5.895909670099455
220,430,6.300821678754156
220,440,12.353440132489036
220,460,5.262192358659626
220,470,4.156491894837552
220,480,7.195520807373201
220,490,8.345567978142702
220,510,4.385233488910876
220,520,5.4538568577245705
220,530,3.985378362468462
220,550,2.407015868786106
220,560,10.152372200189436
220,580,11.644772547761901
220,610,5.033491574301588
220,620,3.8912727947285823
220,640,12.338827606171483
220,650,11.609270770890548
220,660,6.003516905048657
220,680,6.817155284737313
220,690,10.599929717348264
220,700,6.43934360861042
220,730,12.139282439520477
220,740,9.370585421919541
220,750,8.410197523830877
220,760,12.376388641492207
220,780,9.995416304520978
220,790,9.388180258589749
220,800,1.9296024188891707
220,810,3.515788717679037
220,820,11.996014278061772
220,830,6.2795182867222055
220,840,11.098266779173835
220,850,11.681409380232296
220,860,5.713139502784796
220,870,7.308043324198733
220,880,9.838487413520772
220,890,7.3058491562868975
220,900,6.8778806443550735
220,920,2.1570424903785304
220,930,8.640860843398508
220,940,7.157053915594088
220,990,2.512019440936794
220,221,0.17723363607311224
220,222,0.011717003820959705
220,223,0.18724447619363196
220,99300,33.2910487466482
230,10,7.370764188742456
230,20,8.783169855676064
230,30,6.867321932127553
230,40,9.318893650066128
230,70,2.344229131115462
230,80,9.637196168423518
230,120,4.437221120886437
230,140,2.1909147189527904
230,160,9.520766368508243
230,170,5.164361251344752
230,190,5.077904703754804
230,210,11.656741028756647
230,220,11.82756851834631
230,230,0.0
230,240,6.56064021297558
230,250,6.972204935652789
230,260,4.558650937558179
230,280,9.465620090314767
230,290,12.393712001390213
230,300,6.018965765362858
230,310,7.2219842703790595
230,320,7.183958547569081
230,340,7.326532826110307
230,360,2.3633357237890333
230,380,8.806930956304523
230,460,7.259224673687099
230,480,8.629575452437084
230,490,5.643363656291259
230,500,3.149646321009819
230,520,10.800834662408462
230,530,9.675599162788089
230,540,5.6024608774360125
230,550,9.845780989780037
230,560,9.430059091657595
230,570,7.3549763170925075
230,580,5.665565585915418
230,590,6.028296508387578
230,600,11.974658010553673
230,620,8.527315043117781
230,630,12.255638065896331
230,640,7.681070456914099
230,660,8.146665923916368
230,670,9.317950961369212
230,690,2.7403018468278977
230,700,5.99845045017208
230,730,10.67950276812371
230,740,3.8610259050449165
230,750,3.4329711909834466
230,770,9.654057606385608
230,790,11.260651661344335
230,800,10.700489343061038
230,810,8.370678709887791
230,820,2.4242174546541206
230,830,5.548874852584541
230,840,4.073128627055233
230,850,4.976465675934614
230,860,8.516133747542092
230,900,9.928392677930319
230,930,7.402093200420338
230,950,10.957241192486205
230,980,12.305979755170613
230,990,11.545431893977517
230,231,0.14250604509629256
230,232,0.1570802891384437
230,233,0.1024732256493281
230,99300,22.607548419884985
240,10,8.350854459026905
240,20,6.032034560965344
240,30,4.17027655884639
240,40,12.3024416601637
240,70,6.656612228685119
240,90,11.387612370684355
240,100,11.898686166443296
240,120,3.915348174595538
240,140,8.669785658899315
240,160,7.627928232483363
240,170,9.666555837336443
240,190,11.607988829117025
240,220,9.527564387153689
240,230,6.56064021297558
240,240,0.0
240,250,9.25830639111592
240,260,7.225951309942486
240,270,10.563808749744288
240,280,5.559806572477673
240,300,2.7136896009368354
240,310,11.599019196408037
240,320,7.122616341395773
240,330,11.64919833878507
240,340,6.023061765827123
240,350,9.055334321905018
240,360,7.696455397025598
240,370,10.600779981055375
240,410,8.691000635970303
240,430,9.860456157461739
240,460,4.476277243520247
240,480,10.910829603403208
240,490,8.924636887382817
240,500,5.283321021108177
240,520,11.725644378197824
240,530,5.774122138496923
240,540,11.627953460425102
240,550,8.775609948325732
240,580,10.987255641955294
240,590,12.526699229790003
240,600,8.45336610903996
240,620,8.312431997037837
240,640,2.8815819805931735
240,660,3.6080352958706112
240,690,3.8301659716372276
240,700,7.419461771288459
240,740,7.974284026776616
240,750,5.025390649508024
240,770,10.646077430166986
240,800,7.699636012932136
240,810,7.328775824345489
240,820,8.595600779750098
240,830,5.597781434895928
240,840,9.43448704944728
240,850,2.740461808470364
240,860,9.844683825513691
240,880,6.3598074755019836
240,900,11.812772143664244
240,920,11.68440687958543
240,930,10.73313491296835
240,980,10.188421305004285
240,990,10.691951636932005
240,241,0.13647628557790328
240,242,0.16267339946089343
240,243,0.10684766639498178
240,99300,24.104725841069435
250,10,1.6568894387533104
250,20,6.006238022144858
250,30,12.126261297322133
250,40,3.045551258709008
250,50,11.336090739903003
250,70,4.637348898344286
250,80,7.595354238448995
250,110,10.977300153702977
250,120,5.401720309771975
250,140,8.048239104832234
250,150,6.067137939242703
250,160,5.338664213156615
250,170,3.0995339778797026
250,190,9.446341952575573
250,210,5.799937139411247
250,220,7.0517409628206575
250,230,6.972204935652789
250,240,9.25830639111592
250,250,0.0
250,260,2.5228372796223812
250,270,10.759151974165912
250,290,8.208056792803847
250,300,6.726193917525393
250,310,3.472204001457483
250,320,2.9564277848099345
250,330,10.112098472291128
250,340,4.340937805951891
250,350,10.505120942022918
250,360,9.264472889841336
250,380,5.494480166214643
250,390,5.877306719657642
250,430,12.544483430812047
250,460,5.897472128872491
250,470,8.526678871064947
250,480,1.7656307223788557
250,490,1.556403848779543
250,500,9.574122350124927
250,510,10.617934505831247
250,520,3.9116594005651972
250,530,7.5407038313418
250,540,11.315556507716162
250,550,4.645496687813032
250,560,4.058979323453729
250,570,5.617019114569131
250,580,4.644794331210407
250,590,8.585211027963123
250,610,12.076946865801885
250,620,3.2032875268821637
250,630,9.229196278271795
250,640,11.84957564572001
250,650,9.235655787232881
250,660,7.702606979980324
250,670,10.772601209069764
250,690,7.490709606013626
250,700,1.8540708327145343
250,730,6.06955406810208
250,740,3.2428164035947766
250,750,4.724813934031745
250,760,7.852117395554841
250,780,6.761497249876729
250,790,4.887088647012748
250,800,7.069314078466187
250,810,4.075296137688279
250,820,5.941969722570831
250,830,3.7114941925692726
250,840,4.458802997541981
250,850,9.787477208112211
250,860,1.7348681086386184
250,870,8.380751669186889
250,890,11.055816063408193
250,900,2.984195202958289
250,920,8.197607218874747
250,930,1.8056344283051606
250,950,7.729107483247124
250,960,11.95251621827088
250,970,12.311835520449094
250,990,5.572885747965952
250,251,0.05891249386729448
250,252,0.07749160972903375
250,253,0.04619318015308058
250,99300,29.577973956934358
260,10,2.8648652519375575
260,20,5.718097698492407
260,30,9.71119077829182
260,40,5.33523302622264
260,70,2.2223729122250093
260,80,8.262091623796525
260,120,3.321666201141131
260,140,5.946262002702813
260,150,8.172773256917472
260,160,5.779539894311947
260,170,2.717900083353559
260,190,7.878444590929643
260,210,8.000747114893798
260,220,7.945512754216223
260,230,4.558650937558179
260,240,7.225951309942486
260,250,2.5228372796223812
260,260,0.0
260,270,11.246121347624527
260,280,12.051153348770324
260,290,9.805962240055482
260,300,5.004829752352145
260,310,4.413500093502096
260,320,3.100852648701281
260,330,11.045464716009375
260,340,3.9182337274142403
260,350,10.610043898792952
260,360,6.9035861788036375
260,380,6.529159709511488
260,390,8.347180653709891
260,430,12.46949283798598
260,460,4.8850596573723255
260,470,10.342736743832806
260,480,4.275801279159018
260,490,1.703278465520304
260,500,7.051933358170607
260,510,12.023408700727858
260,520,6.247863138820764
260,530,7.083494717029596
260,540,9.410127513465028
260,550,5.686635467120248
260,560,5.965576546157826
260,570,5.918251528319216
260,580,4.358423407827616
260,590,7.544001684939503
260,620,4.2290050525903125
260,630,10.400224828871732
260,640,9.611364667320254
260,650,11.72000854692516
260,660,6.531048975952091
260,670,10.293593406432981
260,690,5.003592181977703
260,700,1.5586258714646428
260,730,7.748189861280782
260,740,1.4598635576490424
260,750,2.3276390058885053
260,760,10.051210558280692
260,780,9.22886417530661
260,790,7.269687635886931
260,800,7.325829687002622
260,810,4.457052499589664
260,820,4.0729733779585695
260,830,2.354273020044904
260,840,3.301611653440405
260,850,7.38223503301271
260,860,3.9612291600539398
260,870,10.750216576531503
260,880,12.219173381862108
260,900,5.503356513989683
260,920,9.549202121596435
260,930,3.5745555753105585
260,950,8.906710108921061
260,960,12.405718037995719
260,990,7.176580187228752
260,261,0.0207004297896621
260,262,0.061526966301486324
260,263,0.08652984322570995
260,99300,27.14548460845288
270,10,9.13685413294185
270,20,5.759819547714533
270,40,12.515545848008857
270,50,6.312521625178624
270,60,8.692727308777553
270,100,2.5827686180871297
270,120,10.131041146486883
270,150,7.8554839861302685
270,160,5.5154656586592
270,200,11.308608883895655
270,220,3.8492320948667516
270,240,10.563808749744288
270,250,10.759151974165912
270,260,11.246121347624527
270,270,0.0
270,300,8.95860714924556
270,320,8.210620525903808
270,330,2.0342759744886343
270,340,7.404189870547214
270,350,1.7033869338850824
270,390,10.481751718410417
270,400,4.280698868508402
270,420,10.528867823207205
270,430,3.0269982923822636
270,460,7.312221520469016
270,470,6.302236902710467
270,480,11.0345226659508
270,490,11.928682513507177
270,510,4.4053225189405
270,520,9.23491499763185
270,530,5.0154193215963945
270,550,6.161341982524555
270,610,2.159311528837738
270,620,7.555876306391157
270,660,7.064981162971902
270,680,5.95212225466601
270,700,9.861007872103535
270,750,11.136628673456418
270,800,3.929858018919281
270,810,6.857268890646905
270,830,9.200837982721536
270,860,9.53149179182646
270,870,10.14131473295422
270,880,8.348105290511253
270,890,8.756050742737024
270,900,10.716421701947628
270,910,10.277957703856652
270,920,4.226217949114419
270,930,12.42090718623942
270,940,3.7437857310237805
270,990,6.207930175006648
270,271,0.1301650106563768
270,272,0.21937655920384733
270,273,0.24504087651369286
270,99300,34.65742887603376
280,0,12.267603206446521
280,20,11.541143782799843
280,30,2.60279029241022
280,70,10.738584695134977
280,90,6.002963132498533
280,120,9.014161499445617
280,140,10.921953073935722
280,230,9.465620090314767
280,240,5.559806572477673
280,260,12.051153348770324
280,280,0.0
280,300,8.239425052266883
280,340,11.563988660367999
280,360,9.143294616813003
280,370,6.000580043793975
280,410,3.749277390657535
280,460,10.034253543172795
280,500,6.535187210896529
280,530,11.053862517658175
280,600,2.9117303228631743
280,640,2.678677441072613
280,660,8.961157530997259
280,690,7.265093693424191
280,720,12.563644560639124
280,740,12.362998830426731
280,750,9.724237472063976
280,770,7.25318779703372
280,820,11.88666927485211
280,830,10.913422511848243
280,850,4.729102403766819
280,880,8.544348783850873
280,980,4.826042875504774
280,281,0.08284789187282625
280,282,0.08506126764021917
280,283,0.1343122746062471
280,99300,19.6965463520794
290,10,9.718174041468298
290,40,5.558902357386217
290,70,10.794894212463186
290,80,3.6671411334801904
290,110,8.180558997841963
290,140,11.942859638736303
290,150,10.763663724292275
290,170,7.505970323537329
290,180,8.18458693626531
290,190,11.089925851986383
290,210,3.5985709069306067
290,230,12.393712001390213
290,250,8.208056792803847
290,260,9.805962240055482
290,290,0.0
290,310,5.452218376581056
290,320,11.123148965285612
290,340,12.533259215342596
290,380,3.5868514318755462
290,390,8.422521169767395
290,450,10.807510241140806
290,480,7.155299077649815
290,490,8.120342339306418
290,520,8.815715913060778
290,550,12.008361504553168
290,560,4.188872919832209
290,570,5.1853007199631564
290,580,6.740766816587272
290,590,9.040131297288916
290,620,10.931416749386212
290,630,2.068469064671674
290,650,6.870521570187376
290,670,8.407798097018366
290,700,9.97733420050963
290,730,2.139620694199175
290,740,9.19174513768713
290,750,12.035269746705517
290,760,3.3084073531227935
290,780,5.664347686058948
290,790,4.9466113172121915
290,810,12.043967906637349
290,820,10.095977903251619
290,830,11.787629061921454
290,840,8.323103306536256
290,860,8.70823490681293
290,870,10.673190463405314
290,900,7.269591065692375
290,930,6.4573350828628335
290,950,1.8593506132944617
290,960,6.125489347663935
290,970,10.16852260497452
290,990,11.840950805761189
290,291,0.259752691904074
290,292,0.176107052802649
290,293,0.12481294218127978
290,99300,33.05654838058694
300,10,5.684005138929293
300,20,3.6544627996868573
300,30,6.535377151173904
300,40,9.763518787293034
300,70,5.1606625838666735
300,100,10.749388437074986
300,120,1.869603500972937
300,140,8.200122692784117
300,150,9.950048214756201
300,160,5.103253859958562
300,170,7.657469986375544
300,190,10.988910190403335
300,210,12.519886218023982
300,220,7.194551648838072
300,230,6.018965765362858
300,240,2.7136896009368354
300,250,6.726193917525393
300,260,5.004829752352145
300,270,8.95860714924556
300,280,8.239425052266883
300,300,0.0
300,310,9.409223318361075
300,320,4.416426935554259
300,330,9.679373429623338
300,340,3.324782439945826
300,350,7.695949720553401
300,360,7.8568680448501835
300,380,11.532878343273852
300,390,11.30731599214519
300,410,11.393434151547176
300,430,9.013434671136055
300,460,1.9382059985646534
300,470,11.03650003047665
300,480,8.307853549060301
300,490,6.6342611342314655
300,500,6.139804138451938
300,510,11.525889482760599
300,520,9.012564382052824
300,530,3.9433486314856325
300,540,11.579021817744229
300,550,6.145556585951153
300,560,10.720115231911914
300,570,10.842642210434049
300,580,9.171480525478287
300,590,11.462845463220503
300,600,11.145170942275158
300,610,11.029828630074785
300,620,5.601918036647041
300,640,5.565727079117064
300,660,2.132594167922055
300,690,3.8272173184206713
300,700,4.8722272886926365
300,740,6.061632837684236
300,750,3.2278502295946847
300,770,12.552625428608929
300,790,11.517360640860376
300,800,5.531706551870403
300,810,4.650398402444625
300,820,7.448459350220841
300,830,3.0147993561805775
300,840,7.772832915855617
300,850,4.487293528396396
300,860,7.16740558568219
300,880,7.324938390452678
300,900,9.145825788411734
300,920,9.332307536221105
300,930,8.322731307568882
300,990,8.07941920900208
300,301,0.09565270526577721
300,302,0.10058977744841721
300,303,0.03661724852914434
300,99300,26.11290573788248
310,10,5.127815463964324
310,20,9.400231031171415
310,40,2.938592652217074
310,70,5.391822783918772
310,80,4.131007138670034
310,110,10.752148431488537
310,120,7.723322528069706
310,140,7.309008701230926
310,150,8.582400696143454
310,160,8.810829153306942
310,170,2.101935054337821
310,180,11.747439195655925
310,190,7.585288727381262
310,210,4.550880865212425
310,220,10.445703232756522
310,230,7.2219842703790595
310,240,11.599019196408037
310,250,3.472204001457483
310,260,4.413500093502096
310,290,5.452218376581056
310,300,9.409223318361075
310,310,0.0
310,320,6.348847276403767
310,340,7.654468949694556
310,360,9.059624371564798
310,380,2.14012901053686
310,390,7.3550820103187045
310,460,9.030633983695079
310,470,11.288446195347726
310,480,3.540907859335597
310,490,2.797465656491148
310,500,10.317145881836083
310,520,6.228034404171385
310,530,10.91339183525082
310,540,9.857985965822143
310,550,8.056215880745716
310,560,2.334803327668743
310,570,2.261544814332128
310,580,2.147889408700522
310,590,6.115150674504856
310,620,6.659543444661625
310,630,6.0077067031922855
310,650,9.000530272159923
310,660,10.784240306968568
310,670,7.63572918319919
310,690,8.85384188021004
310,700,4.9007265061841965
310,730,3.513838844412953
310,740,3.7505430590037108
310,750,6.590019059374594
310,760,6.3923263536018196
310,780,6.603841112920158
310,790,4.528891143876088
310,800,10.541271493717588
310,810,7.539692502007528
310,820,5.185097592972048
310,830,6.569695575761227
310,840,3.2573863763657323
310,850,11.383061385558502
310,860,4.781838880404389
310,870,10.08075872779848
310,900,4.607503798766556
310,920,11.366660751946611
310,930,1.8197391924432946
310,950,4.504982779608294
310,960,8.48103245609756
310,970,12.464200855217957
310,990,8.682143889716532
310,311,0.05812693724163472
310,312,0.050171470177584165
310,313,0.11732452149697414
310,99300,29.100189734237045
320,10,1.4284205615496293
320,20,3.0569564556498308
320,30,10.632744896106981
320,40,5.724620553091986
320,50,10.148243603842772
320,70,5.04266995887751
320,80,10.476185336220574
320,100,10.644198664473501
320,120,3.7892874647165544
320,140,8.888680964547907
320,150,5.875107140943818
320,160,2.702389422202357
320,170,5.3748527313377785
320,190,10.973914117919149
320,210,8.424233691530494
320,220,4.8477037916227115
320,230,7.183958547569081
320,240,7.122616341395773
320,250,2.9564277848099345
320,260,3.100852648701281
320,270,8.210620525903808
320,290,11.123148965285612
320,300,4.416426935554259
320,310,6.348847276403767
320,320,0.0
320,330,7.944705502711383
320,340,1.4214170002363975
320,350,7.728520081929542
320,360,9.530968861536735
320,380,8.427555674130224
320,390,6.917102767142698
320,400,10.719512737582518
320,430,9.704106119625406
320,460,3.1100194311155733
320,470,7.60241907937826
320,480,4.142889697519188
320,490,3.7800863978504955
320,500,8.97765307723346
320,510,9.005296463374732
320,520,4.617478856322707
320,530,4.586016631587715
320,540,12.412458190082889
320,550,2.6697565292703835
320,560,6.941125727571166
320,570,8.352585868285523
320,580,7.075441453731297
320,590,10.599404130157488
320,610,9.795582759067502
320,620,1.409470998591368
320,630,12.185465753368225
320,640,9.932735141151966
320,650,11.12187647824978
320,660,4.902038372426994
320,680,11.462198299121926
320,690,6.562310592736033
320,700,1.6504821328658632
320,730,8.984276410671251
320,740,4.540235699987619
320,750,3.9224754090540506
320,760,10.41681115617641
320,780,8.819356423031886
320,790,7.28823768346023
320,800,4.336623078645344
320,810,1.3638998862930005
320,820,7.150214007286132
320,830,1.8541126065818234
320,840,6.3190318223772355
320,850,8.360159498484174
320,860,2.805627967470819
320,870,8.825142496054811
320,880,10.569428124177156
320,890,10.601899834214771
320,900,4.787495829783238
320,920,6.539609151612636
320,930,4.761751032021446
320,940,11.83715729416716
320,950,10.684515115692946
320,990,4.398896372067115
320,321,0.045702940752063825
320,322,0.0399330524466741
320,323,0.02042695134955419
320,99300,29.37106593768998
330,10,8.59079091465907
330,20,6.130026477855752
330,40,11.436408463412787
330,50,4.346166561651861
330,60,10.499605170802118
330,100,4.139506241737131
330,120,10.53995430183639
330,150,6.237470021321271
330,160,5.315814984425283
330,200,9.34513457013846
330,220,3.1110457453551597
330,240,11.64919833878507
330,250,10.112098472291128
330,260,11.045464716009375
330,270,2.0342759744886343
330,300,9.679373429623338
330,320,7.944705502711383
330,330,0.0
330,340,7.470186933624915
330,350,3.5474841843440545
330,390,8.871778479312388
330,400,2.992446047498303
330,420,12.44068921460985
330,430,5.0543734121887836
330,440,11.511285433687748
330,460,7.842544571081116
330,470,4.354381725007146
330,480,10.073769251016346
330,490,11.444354809514474
330,510,2.4287395143372215
330,520,7.940067486649015
330,530,5.882295720534895
330,550,5.491934475710597
330,610,2.0024693749133675
330,620,6.9904547498952745
330,660,8.046574663393061
330,680,4.352077719968717
330,700,9.548398079964173
330,740,12.477008715719123
330,750,11.358462267572204
330,780,12.054733821452084
330,790,11.854474510227975
330,800,4.1786840749932965
330,810,6.596146265685985
330,830,9.273723056466169
330,860,8.670875059963844
330,870,8.245457927940933
330,880,10.224300645415584
330,890,6.723223956784828
330,900,9.54487919617222
330,910,12.044286711692626
330,920,2.4877395122168133
330,930,11.63025026820688
330,940,4.175672011220822
330,990,4.936250531144085
330,331,0.16462007242477109
330,332,0.19460567437463494
330,333,0.024773464232182157
330,99300,35.71446324763563
340,10,2.8493902411136647
340,20,1.8108951918576957
340,30,9.788456890748897
340,40,7.1454436668720005
340,50,10.239127747706442
340,70,5.454151306620259
340,80,11.761117341547754
340,100,9.709556855474672
340,120,3.275155817154193
340,140,9.242500642556658
340,150,6.634465171670632
340,160,2.209400571069446
340,170,6.472332941100794
340,190,11.583310089708062
340,210,9.837959969450981
340,220,4.51972604222063
340,230,7.326532826110307
340,240,6.023061765827123
340,250,4.340937805951891
340,260,3.9182337274142403
340,270,7.404189870547214
340,280,11.563988660367999
340,290,12.533259215342596
340,300,3.324782439945826
340,310,7.654468949694556
340,320,1.4214170002363975
340,330,7.470186933624915
340,340,0.0
340,350,6.692518705657571
340,360,9.59250084393446
340,380,9.76226413301222
340,390,8.037339922898141
340,400,10.382113321882683
340,430,8.567074560978964
340,460,1.73785544028763
340,470,7.926708978496989
340,480,5.559203494932755
340,490,4.969641757773429
340,500,8.634572209731155
340,510,8.880248314421072
340,520,5.761329831095525
340,530,3.268511597318947
340,550,2.906143571770241
340,560,8.355822098549057
340,570,9.564531523595182
340,580,8.171960806701046
340,590,11.439890492648935
340,610,9.182177208310756
340,620,2.3062767756292084
340,640,8.889030364442407
340,650,12.391717511549588
340,660,3.4986238508453376
340,680,11.327678627277118
340,690,6.165393276453905
340,700,2.7793344230548622
340,730,10.393734202802838
340,740,5.368847757215574
340,750,3.897805706605512
340,760,11.820733897673929
340,780,10.146276847559689
340,790,8.682285730637854
340,800,3.477624114768107
340,810,1.3460694989749324
340,820,7.743845888885134
340,830,1.814005190247382
340,840,7.219720694482621
340,850,7.607172866881772
340,860,4.175246216239283
340,870,9.695785305574503
340,880,9.1480384262826
340,890,11.053290242817058
340,900,6.138467543589064
340,920,6.495143011509389
340,930,6.138373086073446
340,940,11.11921942911306
340,950,12.049788369051756
340,990,4.837764424230763
340,341,0.04081705262812834
340,342,0.03240866090652766
340,343,0.056488460166589045
340,99300,28.986259588752688
350,10,8.849105353878691
350,20,4.9122370674638605
350,50,7.893205059222083
350,60,8.183166996647316
350,70,11.988054206009528
350,100,3.0900306816011183
350,120,9.058600310528314
350,150,8.603600082947645
350,160,5.1695878861837565
350,220,4.194588560496471
350,240,9.055334321905018
350,250,10.505120942022918
350,260,10.610043898792952
350,270,1.7033869338850824
350,300,7.695949720553401
350,320,7.728520081929542
350,330,3.5474841843440545
350,340,6.692518705657571
350,350,0.0
350,390,11.153207251215173
350,400,5.983121698910116
350,420,9.751930736412424
350,430,2.1255664656932045
350,460,6.240452791414392
350,470,7.497738367079825
350,480,11.049765181176632
350,490,11.508371051075192
350,510,5.975530111333118
350,520,9.613324748498826
350,530,3.8213158647751166
350,550,6.147374905340642
350,610,3.8043200103992953
350,620,7.35780918697897
350,640,11.40389175574847
350,660,5.678770947592661
350,680,7.649930069924892
350,690,11.52281695818379
350,700,9.353531365843779
350,740,12.061158041142532
350,750,10.178388939729778
350,800,3.4359300243839987
350,810,6.447699412711819
350,830,8.406904816239978
350,850,11.702398956630946
350,860,9.501067538660765
350,870,11.184960396415379
350,880,6.688009951211984
350,890,10.198778276941677
350,900,10.935166075729901
350,910,9.806303536944474
350,920,5.287654138111214
350,930,12.252739605122967
350,940,5.004104590488419
350,990,6.7057999506936135
350,351,0.08125683276227402
350,352,0.10245943220734909
350,353,0.07011244241801212
350,99300,33.09930023394486
360,10,9.730945939472809
360,20,10.946976237625314
360,30,6.61428491218757
360,40,11.42492712704064
360,70,4.681321960912997
360,80,10.758321525497061
360,120,6.523742249513966
360,140,1.9983077015477555
360,160,11.799320377032656
360,170,7.128599199426709
360,190,4.467988959189184
360,230,2.3633357237890333
360,240,7.696455397025598
360,250,9.264472889841336
360,260,6.9035861788036375
360,280,9.143294616813003
360,300,7.8568680448501835
360,310,9.059624371564798
360,320,9.530968861536735
360,340,9.59250084393446
360,360,0.0
360,380,10.348771314790488
360,460,9.336949475781218
360,480,10.871550059804141
360,490,7.865086503532869
360,500,2.7323273073519374
360,530,11.70076535168606
360,540,3.9352911586255517
360,550,12.184748591725779
360,560,11.358807850610514
360,570,8.707091494901869
360,580,7.207376945193018
360,590,6.137394697995728
360,600,11.26482999070412
360,620,10.88457690080769
360,640,7.975070534372687
360,660,9.973589555332637
360,670,9.300912384221993
360,690,4.090174894455773
360,700,8.360456435465156
360,730,12.369551371905542
360,740,6.0696031289245935
360,750,5.702306350601332
360,770,7.709525017333478
360,810,10.688582349616096
360,820,3.880439921873436
360,830,7.850085254525687
360,840,5.802438725574214
360,850,5.412760277366937
360,860,10.849052746338879
360,900,12.186273506565175
360,930,9.517497513868735
360,950,12.28444934523341
360,980,11.089232754283245
360,361,0.16989188782488024
360,362,0.02632614599742302
360,363,0.21293821161425344
360,99300,20.331610170304234
370,30,8.602679282682056
370,90,2.8093026769117815
370,240,10.600779981055375
370,280,6.000580043793975
370,370,0.0
370,410,2.2780590157535894
370,500,12.5282594332066
370,600,4.1697808770476
370,640,8.086610823151494
370,770,11.220288170752902
370,850,10.605864470024304
370,880,9.991296200752844
370,980,6.245514021369166
370,371,0.06619342112569972
370,372,0.04965034367641005
370,373,0.14353573707975492
370,99300,20.518642078377923
380,10,7.1432766552911575
380,20,11.484495117409784
380,40,3.9184159077974767
380,70,7.262721920368681
380,80,2.2196152621026233
380,110,10.267281314485334
380,120,9.818310700757449
380,140,8.440014228370398
380,150,9.854376281683537
380,160,10.79558046467959
380,170,4.014472321972752
380,180,9.694830347931166
380,190,7.964898563079114
380,210,4.099992711795924
380,220,12.274740357648025
380,230,8.806930956304523
380,250,5.494480166214643
380,260,6.529159709511488
380,290,3.5868514318755462
380,300,11.532878343273852
380,310,2.14012901053686
380,320,8.427555674130224
380,340,9.76226413301222
380,360,10.348771314790488
380,380,0.0
380,390,8.142329422389954
380,450,11.072012345111652
380,460,11.166638769786902
380,480,5.114782414809228
380,490,4.937009842036371
380,500,11.954481504873772
380,520,7.55738369837311
380,540,10.38453708972622
380,550,9.929707665382866
380,560,2.5532356346881735
380,570,1.7913516306580322
380,580,3.1622386972003267
380,590,6.095812639896193
380,620,8.607570068317397
380,630,3.8727687981395986
380,650,8.617994481463588
380,670,6.634094397395186
380,690,10.731746696024572
380,700,7.027220478576248
380,730,2.151045577111513
380,740,5.717769117563384
380,750,8.638536251036808
380,760,5.433477693353127
380,780,6.516134200530979
380,790,4.725063565715101
380,800,12.530872045869522
380,810,9.564165844778753
380,820,6.524491769898991
380,830,8.709764917452153
380,840,4.736497250388009
380,860,6.562084192336199
380,870,10.804355352979067
380,900,5.854180214458352
380,930,3.7122973324006634
380,950,2.378373810906061
380,960,6.561538206492447
380,970,12.137193728835076
380,990,10.30748235454013
380,381,0.047214029157781154
380,382,0.04209331402838099
380,383,0.019416892153706216
380,99300,29.88933195887837
390,10,5.884519999547351
390,20,8.74116365142591
390,40,4.429728573436443
390,50,7.64556664981538
390,70,10.512042557111274
390,80,10.210957563046712
390,110,6.054038704828591
390,120,10.600509446640618
390,130,8.597889783045986
390,150,2.63832700695764
390,160,7.151183424941544
390,170,8.422816951402236
390,200,8.875591701766444
390,210,4.836149875066318
390,220,6.974040615430601
390,250,5.877306719657642
390,260,8.347180653709891
390,270,10.481751718410417
390,290,8.422521169767395
390,300,11.30731599214519
390,310,7.3550820103187045
390,320,6.917102767142698
390,330,8.871778479312388
390,340,8.037339922898141
390,350,11.153207251215173
390,380,8.142329422389954
390,390,0.0
390,400,10.117998506220331
390,440,9.612277696048785
390,460,9.730269696173059
390,470,5.066336269136341
390,480,4.307625710024397
390,490,7.294319386717877
390,510,7.9430986059339315
390,520,2.2996506554416296
390,530,10.034365647960131
390,550,5.759852412417136
390,560,5.592182111407025
390,570,9.411099022574152
390,580,9.411599383448284
390,610,10.742024018029841
390,620,5.731195866705297
390,630,10.332268078149864
390,650,4.661757112508278
390,660,11.324441058539346
390,680,9.696781989496554
390,700,7.168447333317242
390,730,6.914884920441911
390,740,9.077305277548666
390,750,10.321287217140517
390,760,5.830825773095461
390,780,3.1902853190003464
390,790,3.595715688437343
390,800,8.392967940944096
